filepath,label,source_file,source_dataset
data/external/tess_processed/fearful/tess_fearful_0143.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_rough_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0144.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_rush_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0145.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_said_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0146.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_sail_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0147.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_search_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0148.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_seize_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0149.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_sell_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0150.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_shack_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0151.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_shall_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0152.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_shawl_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0153.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_sheep_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0154.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_shirt_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0155.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_should_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0156.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_shout_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0157.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_size_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0158.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_soap_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0159.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_soup_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0160.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_sour_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0161.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_south_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0162.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_sub_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0163.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_such_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0164.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_sure_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0165.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_take_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0166.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_talk_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0167.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_tape_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0168.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_team_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0169.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_tell_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0170.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_thin_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0171.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_third_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0172.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_thought_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0173.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_thumb_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0174.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_time_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0175.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_tip_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0176.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_tire_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0177.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_ton_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0178.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_tool_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0179.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_tough_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0180.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_turn_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0181.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_vine_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0182.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_voice_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0183.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_void_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0184.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_vote_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0185.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_wag_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0186.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_walk_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0187.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_wash_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0188.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_week_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0189.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_wheat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0190.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_when_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0191.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_which_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0192.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_whip_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0193.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_white_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0194.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_wife_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0195.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_wire_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0196.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_witch_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0197.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_yearn_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0198.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_yes_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0199.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_young_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0200.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/OAF_youth_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0201.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_back_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0202.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_bar_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0203.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_base_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0204.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_bath_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0205.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_bean_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0206.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_beg_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0207.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_bite_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0208.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_boat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0209.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_bone_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0210.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_book_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0211.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_bought_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0212.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_burn_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0213.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_cab_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0214.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_calm_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0215.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_came_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0216.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_cause_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0217.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_chain_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0218.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_chair_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0219.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_chalk_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0220.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_chat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0221.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_check_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0222.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_cheek_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0223.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_chief_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0224.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_choice_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0225.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_cool_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0226.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_dab_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0227.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_date_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0228.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_dead_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0229.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_death_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0230.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_deep_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0231.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_dime_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0232.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_dip_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0233.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_ditch_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0234.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_dodge_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0235.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_dog_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0236.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_doll_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0237.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_door_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0238.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_fail_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0239.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_fall_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0240.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_far_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0241.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_fat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0242.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_fit_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0243.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_five_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0244.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_food_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0245.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_gap_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0246.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_gas_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0247.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_gaze_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0248.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_germ_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0249.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_get_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0250.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_gin_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0251.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_goal_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0252.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_good_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0253.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_goose_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0254.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_gun_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0255.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_half_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0256.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hall_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0257.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hash_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0258.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hate_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0259.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_have_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0260.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_haze_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0261.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hire_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0262.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hit_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0263.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hole_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0264.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_home_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0265.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hurl_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0266.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_hush_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0267.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_jail_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0268.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_jar_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0269.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_join_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0270.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_judge_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0271.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_jug_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0272.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_juice_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0273.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_keen_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0274.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_keep_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0275.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_keg_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0276.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_kick_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0277.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_kill_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0278.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_king_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0279.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_kite_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0280.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_knock_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0281.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_late_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0282.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_laud_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0283.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_lean_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0284.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_learn_fear.wav,TESS
